forecast_horizon,context_window,variance,normalized,rmse,mae,forecast,actual
16,12,0.95,False,1.6474820071039278,1.537738448582146,"[np.float64(3.3861516970027665), np.float64(2.929450447447174), np.float64(2.602545688289044), np.float64(2.206250066928995), np.float64(1.817054111995744), np.float64(1.6818592828188286), np.float64(1.5370961978649926), np.float64(1.186311249113593), np.float64(1.1311583079155594), np.float64(1.0389619350236894), np.float64(0.9389988362647952), np.float64(0.9554572895975078), np.float64(1.0305290074403972), np.float64(1.081080681224281), np.float64(1.1079728069045376), np.float64(1.216092530447172)]","[np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
16,24,0.95,False,1.571599965907727,1.394759283286375,"[np.float64(3.2532709304194243), np.float64(2.7881277193498235), np.float64(2.5161400006817995), np.float64(1.9098226352704557), np.float64(1.3628917220117542), np.float64(1.1530691372008166), np.float64(1.5435880494910057), np.float64(1.3697887684831596), np.float64(1.0380617083011825), np.float64(1.1841892104724774), np.float64(0.9148310667327131), np.float64(1.1717693457162892), np.float64(1.5850276744005707), np.float64(1.8921546474458981), np.float64(1.9684220676385817), np.float64(2.2547397267917613)]","[np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
28,1,0.95,False,3.2097992030823943,2.887443799170754,"[np.float64(8.441105065062862), np.float64(8.349880604862163), np.float64(8.260272162458657), np.float64(8.172233099264382), np.float64(8.085736273315268), np.float64(8.000754661684587), np.float64(7.917261721622583), np.float64(7.835231375214283), np.float64(7.754638001368964), np.float64(7.6754564278151785), np.float64(7.597661923238575), np.float64(7.521230189557401), np.float64(7.44613735433332), np.float64(7.372359963315171), np.float64(7.299874973113346), np.float64(7.22865974400249), np.float64(7.1586920328502845), np.float64(7.089949986170101), np.float64(7.022412133295352), np.float64(6.956057379673416), np.float64(6.8908650002770315), np.float64(6.82681463313111), np.float64(6.763886272952945), np.float64(6.702060264903824), np.float64(6.641317298450102), np.float64(6.581638401331812), np.float64(6.523004933636935), np.float64(6.465398581979465)]","[np.float64(8.44981874600173), np.float64(8.218806476800756), np.float64(8.198271549945783), np.float64(7.751940788759694), np.float64(7.119465995215209), np.float64(6.411498247913173), np.float64(6.362123304649601), np.float64(5.965522694923292), np.float64(4.9350902268451495), np.float64(4.941059134795187), np.float64(4.120689595996701), np.float64(3.0532617391422274), np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
28,2,0.95,False,0.5527441957625998,0.4412102630521874,"[np.float64(8.334146838317707), np.float64(7.969048762660101), np.float64(7.550021971964143), np.float64(7.119689982801321), np.float64(6.705352325075697), np.float64(6.3200981986177425), np.float64(5.966473590580256), np.float64(5.643725177775279), np.float64(5.350421575579311), np.float64(5.084547990194091), np.float64(4.843780636292626), np.float64(4.625856465175194), np.float64(4.428679733050178), np.float64(4.250311555352989), np.float64(4.08897131279477), np.float64(3.9430398671700697), np.float64(3.8110496815928334), np.float64(3.691670898858059), np.float64(3.583699290560263), np.float64(3.4860452322856936), np.float64(3.397723031276602), np.float64(3.317841041537537), np.float64(3.245592746685449), np.float64(3.180248676888424), np.float64(3.1211490604815406), np.float64(3.067697166928766), np.float64(3.019353286717622), np.float64(2.9756292850351693)]","[np.float64(8.44981874600173), np.float64(8.218806476800756), np.float64(8.198271549945783), np.float64(7.751940788759694), np.float64(7.119465995215209), np.float64(6.411498247913173), np.float64(6.362123304649601), np.float64(5.965522694923292), np.float64(4.9350902268451495), np.float64(4.941059134795187), np.float64(4.120689595996701), np.float64(3.0532617391422274), np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
28,4,0.95,False,1.2473602145252998,1.0779322133380285,"[np.float64(8.521317438172366), np.float64(8.234319903584009), np.float64(7.913344304674364), np.float64(7.60922229299644), np.float64(7.3165197305212315), np.float64(7.02931649837639), np.float64(6.753851166198639), np.float64(6.499620187152496), np.float64(6.2637439906642145), np.float64(6.042500910682941), np.float64(5.834597677436143), np.float64(5.638251098938515), np.float64(5.453433963520883), np.float64(5.280254007072055), np.float64(5.1179006509173135), np.float64(4.965711089261759), np.float64(4.822912777038533), np.float64(4.688749807873196), np.float64(4.562761856551563), np.float64(4.444496559822095), np.float64(4.333498416768477), np.float64(4.229346787347556), np.float64(4.131597965367849), np.float64(4.03984120967285), np.float64(3.9537108731504333), np.float64(3.8728611150882615), np.float64(3.7969731807309226), np.float64(3.725746475792174)]","[np.float64(8.44981874600173), np.float64(8.218806476800756), np.float64(8.198271549945783), np.float64(7.751940788759694), np.float64(7.119465995215209), np.float64(6.411498247913173), np.float64(6.362123304649601), np.float64(5.965522694923292), np.float64(4.9350902268451495), np.float64(4.941059134795187), np.float64(4.120689595996701), np.float64(3.0532617391422274), np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
28,6,0.95,False,0.9443649200348586,0.7883685555234484,"[np.float64(8.498515243600924), np.float64(8.24827708252489), np.float64(7.88371070698025), np.float64(7.568706832942796), np.float64(7.260313484876299), np.float64(6.925834289460141), np.float64(6.592999988917505), np.float64(6.285254844385182), np.float64(6.004747332595127), np.float64(5.748629411128786), np.float64(5.510719514118858), np.float64(5.290841277123543), np.float64(5.087018686989053), np.float64(4.8970772508498825), np.float64(4.72076184999603), np.float64(4.5574429828748615), np.float64(4.4070299322615085), np.float64(4.268790815038015), np.float64(4.141454689394654), np.float64(4.02404192758657), np.float64(3.9155500541008266), np.float64(3.815237290465766), np.float64(3.72252159849261), np.float64(3.6368606111052957), np.float64(3.5578144931954445), np.float64(3.484906295635922), np.float64(3.417655619888939), np.float64(3.355607294540231)]","[np.float64(8.44981874600173), np.float64(8.218806476800756), np.float64(8.198271549945783), np.float64(7.751940788759694), np.float64(7.119465995215209), np.float64(6.411498247913173), np.float64(6.362123304649601), np.float64(5.965522694923292), np.float64(4.9350902268451495), np.float64(4.941059134795187), np.float64(4.120689595996701), np.float64(3.0532617391422274), np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
28,12,0.95,False,1.441078706397502,1.2910570345972208,"[np.float64(8.260216568856528), np.float64(7.735399745358178), np.float64(7.280769848411499), np.float64(6.904317809314281), np.float64(6.390174513805291), np.float64(5.814133547536999), np.float64(5.309306074796874), np.float64(4.864527750212266), np.float64(4.2705993804971065), np.float64(3.7865791615275324), np.float64(3.3057612344762917), np.float64(2.8317234527093547), np.float64(2.444803201306139), np.float64(2.1465250986161157), np.float64(1.8480232274042758), np.float64(1.5725577687485575), np.float64(1.3667344000678139), np.float64(1.2317401717372747), np.float64(1.1091880098931797), np.float64(1.0417260539078208), np.float64(1.0293945636535322), np.float64(1.0409016365249184), np.float64(1.0875555463093052), np.float64(1.1752239471232095), np.float64(1.2718964582516838), np.float64(1.3710064239881075), np.float64(1.487217399257046), np.float64(1.6219914809648548)]","[np.float64(8.44981874600173), np.float64(8.218806476800756), np.float64(8.198271549945783), np.float64(7.751940788759694), np.float64(7.119465995215209), np.float64(6.411498247913173), np.float64(6.362123304649601), np.float64(5.965522694923292), np.float64(4.9350902268451495), np.float64(4.941059134795187), np.float64(4.120689595996701), np.float64(3.0532617391422274), np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
28,24,0.95,False,7.528048868211267,6.301932915378514,"[np.float64(15.619771362290113), np.float64(13.13783059122996), np.float64(5.995479913007345), np.float64(1.9649551471638516), np.float64(0.03070131903865131), np.float64(-2.36419155742172), np.float64(-4.310980521317251), np.float64(-0.07370180213005198), np.float64(4.088406773403194), np.float64(5.332938392769078), np.float64(5.35872140667629), np.float64(3.7311623902990765), np.float64(-2.4701660599872017), np.float64(-3.8244805143341267), np.float64(-0.5076658634532419), np.float64(4.7438634033783655), np.float64(12.55491495048831), np.float64(12.976405179834066), np.float64(2.6975410732007257), np.float64(-5.323213198852349), np.float64(-10.053365381232728), np.float64(-11.026504986970266), np.float64(-8.939085395306316), np.float64(-2.151276166909194), np.float64(12.026881300129547), np.float64(14.047803011220024), np.float64(9.389222392793137), np.float64(3.4988619096099076)]","[np.float64(8.44981874600173), np.float64(8.218806476800756), np.float64(8.198271549945783), np.float64(7.751940788759694), np.float64(7.119465995215209), np.float64(6.411498247913173), np.float64(6.362123304649601), np.float64(5.965522694923292), np.float64(4.9350902268451495), np.float64(4.941059134795187), np.float64(4.120689595996701), np.float64(3.0532617391422274), np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
40,1,0.95,False,2.8796552760207845,2.219940662674889,"[np.float64(4.450081061398281), np.float64(4.32667247723318), np.float64(4.194503659211843), np.float64(4.071714915039079), np.float64(3.9567905193982673), np.float64(3.8492711723972444), np.float64(3.7486774350245926), np.float64(3.654563329541319), np.float64(3.566511471593199), np.float64(3.4841313690773186), np.float64(3.4070576826141497), np.float64(3.334948605743231), np.float64(3.2674843490586323), np.float64(3.204365722007662), np.float64(3.1453128060402507), np.float64(3.090063713225889), np.float64(3.038373424832772), np.float64(2.9900127047184863), np.float64(2.9447670827133337), np.float64(2.902435903487811), np.float64(2.8628314366861556), np.float64(2.825778044379576), np.float64(2.7911114021469907), np.float64(2.758677770328922), np.float64(2.728333312222701), np.float64(2.699943456195315), np.float64(2.673382298884997), np.float64(2.6485320468448696), np.float64(2.625282494152451), np.float64(2.6035305336683203), np.float64(2.583179699776472), np.float64(2.564139740578507), np.float64(2.546326217644422), np.float64(2.52966013154498), np.float64(2.5140675715049583), np.float64(2.499479387623572), np.float64(2.4858308842084234), np.float64(2.473061532862982), np.float64(2.461114704055192), np.float64(2.4499374159767653)]","[np.float64(5.257577164793664), np.float64(5.175312107215287), np.float64(5.361010344257179), np.float64(6.2190440693335995), np.float64(6.862530903236934), np.float64(7.176580599606877), np.float64(7.569766644572949), np.float64(7.948919315737355), np.float64(8.547431203050081), np.float64(8.251859404990402), np.float64(8.532996587844375), np.float64(8.989743741317646), np.float64(8.44981874600173), np.float64(8.218806476800756), np.float64(8.198271549945783), np.float64(7.751940788759694), np.float64(7.119465995215209), np.float64(6.411498247913173), np.float64(6.362123304649601), np.float64(5.965522694923292), np.float64(4.9350902268451495), np.float64(4.941059134795187), np.float64(4.120689595996701), np.float64(3.0532617391422274), np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
40,2,0.95,False,3.372581136450614,2.665999168086469,"[np.float64(4.958888855287283), np.float64(4.372730248806121), np.float64(4.096963512290505), np.float64(3.9000410297802297), np.float64(3.5828405238841734), np.float64(3.290402242071554), np.float64(3.0914467163454606), np.float64(2.930294666753507), np.float64(2.7847601037113083), np.float64(2.669554799034536), np.float64(2.5833976062227086), np.float64(2.51450975765156), np.float64(2.4586444404061885), np.float64(2.415313171852787), np.float64(2.3819173796591944), np.float64(2.3555796524629575), np.float64(2.3348478466984766), np.float64(2.318760000060477), np.float64(2.3062531630637064), np.float64(2.296461900878), np.float64(2.288816893637013), np.float64(2.2828718785562727), np.float64(2.2782408517420274), np.float64(2.2746268163101178), np.float64(2.271810436544142), np.float64(2.2696177935853825), np.float64(2.267909310554044), np.float64(2.2665775968608224), np.float64(2.265540169519426), np.float64(2.2647321289361453), np.float64(2.2641025500473777), np.float64(2.2636120051537842), np.float64(2.263229868695108), np.float64(2.2629321823078183), np.float64(2.26270025800297), np.float64(2.2625195722596785), np.float64(2.2623788138791228), np.float64(2.2622691578602243), np.float64(2.262183729115595), np.float64(2.2621171759880108)]","[np.float64(5.257577164793664), np.float64(5.175312107215287), np.float64(5.361010344257179), np.float64(6.2190440693335995), np.float64(6.862530903236934), np.float64(7.176580599606877), np.float64(7.569766644572949), np.float64(7.948919315737355), np.float64(8.547431203050081), np.float64(8.251859404990402), np.float64(8.532996587844375), np.float64(8.989743741317646), np.float64(8.44981874600173), np.float64(8.218806476800756), np.float64(8.198271549945783), np.float64(7.751940788759694), np.float64(7.119465995215209), np.float64(6.411498247913173), np.float64(6.362123304649601), np.float64(5.965522694923292), np.float64(4.9350902268451495), np.float64(4.941059134795187), np.float64(4.120689595996701), np.float64(3.0532617391422274), np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
40,4,0.95,False,2.1305096783302413,1.7320586156776006,"[np.float64(7.9280500135764935), np.float64(6.903509614502905), np.float64(5.697088969729533), np.float64(7.327765988625454), np.float64(8.144769535312372), np.float64(6.161133690374278), np.float64(5.786586826145693), np.float64(7.16616990066784), np.float64(6.3960888129165365), np.float64(4.690431257978067), np.float64(5.266116643074712), np.float64(5.872457925226621), np.float64(4.403243529240796), np.float64(3.665429841990914), np.float64(4.608452974169071), np.float64(4.332903519560914), np.float64(3.0037673943981735), np.float64(3.2136436503302006), np.float64(3.895276449454095), np.float64(3.054333209717813), np.float64(2.370526071747727), np.float64(3.0694770714141404), np.float64(3.178559898937735), np.float64(2.271696551582911), np.float64(2.2994028488065332), np.float64(2.9571046536758145), np.float64(2.5657717591090776), np.float64(1.9946011016770115), np.float64(2.467719101232922), np.float64(2.754224096195792), np.float64(2.1678788283669372), np.float64(2.074379480791186), np.float64(2.6155308412691833), np.float64(2.4906294588320432), np.float64(2.028654502120691), np.float64(2.3008102911340207), np.float64(2.625935906092396), np.float64(2.264698525248446), np.float64(2.100576104479839), np.float64(2.496041128943844)]","[np.float64(5.257577164793664), np.float64(5.175312107215287), np.float64(5.361010344257179), np.float64(6.2190440693335995), np.float64(6.862530903236934), np.float64(7.176580599606877), np.float64(7.569766644572949), np.float64(7.948919315737355), np.float64(8.547431203050081), np.float64(8.251859404990402), np.float64(8.532996587844375), np.float64(8.989743741317646), np.float64(8.44981874600173), np.float64(8.218806476800756), np.float64(8.198271549945783), np.float64(7.751940788759694), np.float64(7.119465995215209), np.float64(6.411498247913173), np.float64(6.362123304649601), np.float64(5.965522694923292), np.float64(4.9350902268451495), np.float64(4.941059134795187), np.float64(4.120689595996701), np.float64(3.0532617391422274), np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
40,6,0.95,False,2.498992704443813,1.9265740102887368,"[np.float64(8.14828680797001), np.float64(6.775224837889962), np.float64(2.4251336377398776), np.float64(4.86009681792673), np.float64(7.974611888688055), np.float64(4.93445520004032), np.float64(2.7314666711536004), np.float64(5.655281692442613), np.float64(6.127518145258883), np.float64(3.3388336134609786), np.float64(3.6442006895018126), np.float64(5.445232525957667), np.float64(4.168620214234405), np.float64(2.9222884284927204), np.float64(4.183280976843618), np.float64(4.407781440215344), np.float64(3.000282893476016), np.float64(3.143508185360323), np.float64(4.025063701911053), np.float64(3.3232035337645045), np.float64(2.66614095813137), np.float64(3.3312302580347106), np.float64(3.4368861790910277), np.float64(2.6766277310181645), np.float64(2.7470430400286143), np.float64(3.2180526005627437), np.float64(2.8453692430662985), np.float64(2.4893507927929104), np.float64(2.8407732087125), np.float64(2.902240889988167), np.float64(2.499207203911185), np.float64(2.5335576490106217), np.float64(2.7861371420393297), np.float64(2.5924448849540345), np.float64(2.4031411631949062), np.float64(2.5900380747324445), np.float64(2.6264314102646327), np.float64(2.414424770492788), np.float64(2.4326128772774753), np.float64(2.5689266665056745)]","[np.float64(5.257577164793664), np.float64(5.175312107215287), np.float64(5.361010344257179), np.float64(6.2190440693335995), np.float64(6.862530903236934), np.float64(7.176580599606877), np.float64(7.569766644572949), np.float64(7.948919315737355), np.float64(8.547431203050081), np.float64(8.251859404990402), np.float64(8.532996587844375), np.float64(8.989743741317646), np.float64(8.44981874600173), np.float64(8.218806476800756), np.float64(8.198271549945783), np.float64(7.751940788759694), np.float64(7.119465995215209), np.float64(6.411498247913173), np.float64(6.362123304649601), np.float64(5.965522694923292), np.float64(4.9350902268451495), np.float64(4.941059134795187), np.float64(4.120689595996701), np.float64(3.0532617391422274), np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
40,12,0.95,False,10.029284650137216,8.240804273334264,"[np.float64(10.039021928550792), np.float64(10.2259570492085), np.float64(4.91680956122378), np.float64(5.019144042747972), np.float64(1.1108253911980595), np.float64(-3.1873377594731136), np.float64(-1.4351233167203195), np.float64(-4.606908097196865), np.float64(-10.877276273457271), np.float64(-9.655941494534058), np.float64(-2.964316908109666), np.float64(-6.3058284828782964), np.float64(-12.494696699248411), np.float64(-10.55268610596511), np.float64(-8.196326672738993), np.float64(-6.473211921183218), np.float64(-2.996889797611072), np.float64(-4.131385394211345), np.float64(-5.40152325425975), np.float64(2.478553082380783), np.float64(10.529333400890776), np.float64(5.442536702638721), np.float64(-2.0412557692852666), np.float64(2.947199280255692), np.float64(10.333153292218652), np.float64(8.896313147363317), np.float64(2.1833368053253728), np.float64(-0.8600909221133366), np.float64(3.3865179302491812), np.float64(9.21467713448439), np.float64(6.9989821470294595), np.float64(-4.1932504380207565), np.float64(-8.5559339573642), np.float64(2.450867001402962), np.float64(10.554230875316327), np.float64(0.2936202757646753), np.float64(-11.415869355194863), np.float64(-3.2754178278311854), np.float64(12.690067775206794), np.float64(11.662525531968615)]","[np.float64(5.257577164793664), np.float64(5.175312107215287), np.float64(5.361010344257179), np.float64(6.2190440693335995), np.float64(6.862530903236934), np.float64(7.176580599606877), np.float64(7.569766644572949), np.float64(7.948919315737355), np.float64(8.547431203050081), np.float64(8.251859404990402), np.float64(8.532996587844375), np.float64(8.989743741317646), np.float64(8.44981874600173), np.float64(8.218806476800756), np.float64(8.198271549945783), np.float64(7.751940788759694), np.float64(7.119465995215209), np.float64(6.411498247913173), np.float64(6.362123304649601), np.float64(5.965522694923292), np.float64(4.9350902268451495), np.float64(4.941059134795187), np.float64(4.120689595996701), np.float64(3.0532617391422274), np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
